0.0,0.0,0.0,0.0,0.0,0.0
0.017956616587189167,0.017730176796837416,0.017254770191954538,0.01781519570241974,0.018166438668398843,0.01813585787007188
0.11416995370685523,0.11273508619658035,0.01742342406162445,0.11327315325269094,0.11550076277113686,0.11530728417209479
0.18555572326415248,0.18322898648220898,0.0175079573173198,0.11382252076054256,0.18771508165887907,0.18740167211039882
0.26000156469840885,0.2567487357624687,0.017588721780603667,0.11434739459220689,0.2630223017316191,0.2625846102239482
0.42177671780546655,0.41606461020158303,0.017806684141496998,0.11576389683877197,0.42697056241246534,0.42617512408356095
0.45859529428493584,0.4515984654983485,0.017855904759978003,0.11608377650332846,0.42814907334963737,0.42735144278827075
0.5963002921733684,0.5878176801363821,0.017892007159814316,0.1163184009656204,0.42901346954092867,0.4282142310932713
0.7951615853185379,0.7839079995626053,0.017930519479947282,0.1165686858391135,0.42993554588084404,0.42913459229575457
0.9969091995810531,0.9828713766457109,0.017959630035513374,0.11675786986056202,0.4306325152461654,0.42983026525392765
1.0348138877622315,1.0203721461254367,0.017960842315323244,0.11676574799867057,0.43066153614818026,0.4298592321827166
1.1068814150689166,1.0916729194750285,0.01796063604385667,0.11676440684155187,0.4306565877835289,0.4298542930421534
1.3898453450682524,1.3705797731606295,0.017963753611260902,0.11678466513552754,0.4307311954805493,0.429928762032461
1.4946625476546682,1.4734505420684774,0.01796498815709313,0.11679268759285932,0.43076074359583716,0.4299582552057979
1.4949785193791199,1.5866461126256337,0.017968806543566807,0.1168175024070961,0.4308521615277283,0.4300495030994722
1.4947607481584302,1.7292852479558585,0.017966176822992175,0.1168004116013921,0.43078918890407936,0.4299866476320746
1.4938859037146424,1.9751871075950334,0.0179556097038458,0.11673173612954946,0.4305361624172166,0.4297340918450576
1.492579491366941,2.1145788757307105,0.01793982740714295,0.11662916835747383,0.4301582757657796,0.42935690813629135
0.017960568101504926,0.017734078483977456,0.04787402134990293,0.017819116097661514,0.018170436353115438,0.018139848825637905
0.017973976767815536,0.01774731807190344,0.32918842737995613,0.017832419167673752,0.018184001689236506,0.018153391327657697
0.017972775310981515,0.01774613176501738,0.40585254362818235,0.017831227172604436,0.018182786194298473,0.018152177878683062
0.01798422081162876,0.017757432942144824,0.40611066503879467,0.017842582537352936,0.01819436542687125,0.01816373762028034
0.11448486865890395,0.11304604489207337,0.01747149911676127,0.20023301046596664,0.11581934703194241,0.11562533497572192
0.11505833129797916,0.1136123031626135,0.01755904423947907,0.3733332474239348,0.11639949150580309,0.116204508020612
0.11524380816411162,0.1137954498996896,0.0175873592718645,0.5449160035770895,0.116587129496315,0.11639183181908486
0.42227298904550237,0.4165541708953002,0.017827667437364525,0.11590026250856145,0.46692627998037306,0.4660661813475575
0.42290709775884006,0.4171797052803905,0.017854478905476867,0.1160745039231581,0.5228710559915917,0.5219207554734817
0.42606969781897597,0.42029954018334426,0.0179881976281715,0.11694351474409448,0.7336936154125784,0.7322844229800007
0.4282457934193573,0.4224462099913229,0.018080204822934487,0.11754145219904366,0.8947474189267779,0.8929945782766846
0.4289001898878042,0.4230917575058668,0.018107873225436943,0.11772126401268235,0.9954074955273118,0.9934979204154759
0.4298486920594424,0.42402743367467854,0.01814797648328481,0.11798188790884678,0.9976044221350122,1.1860644407331589
0.42997232287576015,0.42414939272403807,0.018153203715531863,0.11801585868470577,0.9978907732183573,1.2470003646389949
0.42979358863108885,0.4239730754215798,0.018145646809630822,0.1179667475656676,0.9974767812084173,1.3131152318549
