0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005985538862396389,0.005910058932279139,0.005751590063984846,0.0059383985674732465,0.006055479556132948,0.006045285956690627,-0.0025135967607744134,-0.0021633910134137104,-0.00318479934230768,-0.001502767842146794,-0.0014236222248831254,-0.005115189225209557,-0.005131436384986365,-0.0014376828225988922,-0.0014396637390260796,-0.001251595385454163,-0.0016106788622627377,-0.0016083789530996206,-0.003311859231340068,-0.0013161763492678762,-0.0014306792377497917,-0.0014247422136811256,-0.002240707879145691,-0.0021251032857253866,-0.002123672758680417,-0.0021217180822596937,-0.0021231044058896606,-0.0022763335381574086,-0.010316430513512831,-0.010310900156673686,-0.001481657532250343,-0.0014854472114726274,-0.0014422927051301513,-0.0032465695085711252,-0.010866518107429297,-0.003863981929382495,-0.005411844974275344,-0.0016954247273474428
0.03805665123561841,0.03757836206552678,0.005807808020541483,0.03775771775089698,0.03850025425704562,0.038435761390698264,-0.002538164995743072,-0.013730133618513237,-0.020198954024782296,-0.009535685320316567,-0.009038329388359282,-0.032456961137165376,-0.03256011015098833,-0.009127420286951052,-0.009139982025270962,-0.007937845128580536,-0.010217551787768583,-0.01020296956149395,-0.021004532994880108,-0.008361582006251774,-0.009083034507687918,-0.009045434008492226,-0.01422047875747253,-0.0021458746064295653,-0.0021444300980425863,-0.0021424563174554656,-0.0021438561904174596,-0.014441759383547009,-0.0654666590133172,-0.06543159530876992,-0.009404056283586945,-0.009428101612662944,-0.009156715638706608,-0.02059506808025358,-0.06874774365857779,-0.024520166874327416,-0.0343417360822477,-0.010752736544898204
0.061851907754717494,0.06107632882740299,0.005835985772439933,0.037940840253514185,0.06257169388629302,0.06246722403679961,-0.0025504791615005296,-0.013796721280878723,-0.03277380935952091,-0.015477206129643761,-0.014675242875838991,-0.05267925882374755,-0.05284673736386155,-0.014819703832373115,-0.014840083866163313,-0.01287937597306647,-0.0165808059420088,-0.01655715044170577,-0.034080606864972385,-0.013582319650503235,-0.01474772179133425,-0.014686771897420849,-0.0230834752423618,-0.002156285675055288,-0.0021548341589109716,-0.002152850802909316,-0.0021542574671092516,-0.014511796546460658,-0.06578359538712922,-0.06574836231166095,-0.015266091575501703,-0.015305117233614201,-0.014867300261485935,-0.0334212509342328,-0.11136783392372192,-0.03980002424546214,-0.05574099008978835,-0.017446668869440057
0.08666718823280295,0.0855829119208229,0.005862907260201222,0.038115798197402295,0.08767410057720637,0.08752820340798273,-0.0025622443168800877,-0.013860340105102214,-0.03292483701597589,-0.021657732092739135,-0.020542913675469787,-0.07371419556428209,-0.0739486359712068,-0.02074486515539024,-0.020773371380792643,-0.018016352579316074,-0.023197663342796236,-0.023164579167334054,-0.04767399206249135,-0.01902123959288312,-0.020644222064791773,-0.020559043280121703,-0.032304859549055674,-0.002166232580961639,-0.0021647743695174526,-0.002162781864993117,-0.0021641950176509717,-0.014578711065960093,-0.06608639844363587,-0.0660510035518554,-0.02136585119218622,-0.021420458334438695,-0.02081153494724412,-0.04675865221699753,-0.15554427915861851,-0.05569586052310467,-0.07800218033174136,-0.024405398051537592
0.14059223926848885,0.13868820340052768,0.005935561380498999,0.03858796561292399,0.1423235208041551,0.14205837469452032,-0.002593995427772426,-0.014032031333725364,-0.033332424648217326,-0.02192594145763079,-0.03450865065313854,-0.12553148396736344,-0.1259254300856383,-0.03486419019233337,-0.03491343273718251,-0.031032983561167054,-0.039740377439586215,-0.039682997138105566,-0.08211114088163182,-0.03145817662536521,-0.03468789005668753,-0.03453629735665764,-0.054762485629533675,-0.0021930767042414407,-0.0021916004238990245,-0.002189583229872394,-0.0021910138931972396,-0.014759296580561337,-0.06690359836558635,-0.06686776675945971,-0.03614192806361179,-0.036235012268733456,-0.034973622613965194,-0.0801014380367208,-0.28837987866576026,-0.09462690712096118,-0.13260954010383408,-0.04203432217284586
0.1528650980949786,0.15053282183278283,0.005951968253326001,0.038694592167776154,0.14271635778321246,0.14245048092942358,-0.0026011655193632546,-0.014070803304522261,-0.033424469072385055,-0.021986509907264324,-0.03460393955067772,-0.14723413212453335,-0.14768715302032243,-0.040093458530776616,-0.04015241092773699,-0.036999759203352564,-0.04701279535930248,-0.04694371329130679,-0.09788972172921259,-0.03529006254820999,-0.039878253495395644,-0.039689231418723235,-0.06379575999411932,-0.002199138689333117,-0.002197658328625026,-0.0021956355591656873,-0.0021970701767755805,-0.014800077117020178,-0.06708814939176595,-0.06705221915563146,-0.03624172175210234,-0.03633506268110321,-0.0350701940106335,-0.08032230215950047,-0.28916980411098914,-0.0948877020635619,-0.13297457624081116,-0.04215036395568047
0.19876676405778948,0.19593922671212738,0.005964002386604772,0.03877280032187347,0.14300448984697622,0.14273807703109043,-0.0026064246453720115,-0.014099241647351027,-0.03349198088111368,-0.022030935288859986,-0.03467383104185374,-0.14753043677924182,-0.18360885138572297,-0.050420697958079394,-0.05049311946492645,-0.04556119354353073,-0.05815356780255466,-0.0580689766892406,-0.12054767935131643,-0.04503519983350227,-0.050159263675120254,-0.04993240535029475,-0.0796233371437897,-0.0022035850411494806,-0.0022021016875872768,-0.0022000748286473324,-0.002201512346655665,-0.014829988685412706,-0.06722350975765234,-0.06718750718298638,-0.036314917310357554,-0.03640844653485243,-0.035141026158906165,-0.08048429558857134,-0.2897491182695333,-0.09507898149968921,-0.13324230613910304,-0.042235476735204745
0.26505386177284596,0.2613026665208684,0.005976839826649094,0.038856228613037835,0.143311848626948,0.14304486409858486,-0.002612034828760231,-0.014129578138984597,-0.03356399816639711,-0.02207832571029522,-0.03474838677756109,-0.14784649835753635,-0.18400174676463193,-0.0670721030344638,-0.06716828101136867,-0.06051647357188107,-0.07726739610672088,-0.0771550825923728,-0.16011931693146558,-0.05997056952879628,-0.06672519709574425,-0.0664244443465208,-0.10586254925885052,-0.0022083281969287327,-0.002206841650746287,-0.0022048104293477997,-0.002206251041362665,-0.014861896723324573,-0.0673679012041628,-0.06733182146717956,-0.03639299754985004,-0.03648672763199394,-0.03521658530933151,-0.08065709592040006,-0.29036701804076764,-0.09528302013669757,-0.13352788960867926,-0.04232626922711462
0.3323030665270177,0.32762379221523696,0.005986543345171125,0.038919289953520675,0.1435441717487218,0.14327675508464255,-0.0026162754336978016,-0.014152508722279727,-0.0336184339899126,-0.022114146868534856,-0.034804741330259535,-0.14808539488086658,-0.18429871631766573,-0.06718076552599817,-0.08400945427609054,-0.07557809920987572,-0.09652889968367884,-0.09638868782126203,-0.19997291077642476,-0.07508397054358797,-0.08345653601163906,-0.08308163314091714,-0.13233660077316414,-0.002211913436489521,-0.0022104244770818995,-0.002208389958195204,-0.0022098329089318782,-0.01488601519492964,-0.06747704186326937,-0.06744090380267354,-0.036452016154786555,-0.03654589805830074,-0.03527369830899445,-0.08078770955614785,-0.29083404710538535,-0.09543724524712824,-0.13374374973516753,-0.042394896575352156
